session_dir,subject,subj_recording,condition,tone_start_timestamp,tone_stop_timestamp
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,lose,6477469.0,6677469.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,win,6477469.0,6677469.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,7477469.0,7677466.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,7477469.0,7677466.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,lose,9377465.0,9577467.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,win,9377465.0,9577467.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,10877465.0,11077466.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,10877465.0,11077466.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,12977463.0,13177463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,12977463.0,13177463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,13977465.0,14177463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,13977465.0,14177463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,15577467.0,15777462.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,15577467.0,15777462.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,16877461.0,17077463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,16877461.0,17077463.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,18177466.0,18377460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,18177466.0,18377460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,19177462.0,19377460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,19177462.0,19377460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,20577459.0,20777461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,20577459.0,20777461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,22477461.0,22677460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,22477461.0,22677460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,24077460.0,24277460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,24077460.0,24277460.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,25477459.0,25677461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,25477459.0,25677461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,27677458.0,27877461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,27677458.0,27877461.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,28877458.0,29077457.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,28877458.0,29077457.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,34877452.0,35077452.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,34877452.0,35077452.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,36077451.0,36277451.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,36077451.0,36277451.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,37177454.0,37377454.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,37177454.0,37377454.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,38477451.0,38677450.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,38477451.0,38677450.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,39577453.0,39777453.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,39577453.0,39777453.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,rewarded,40577452.0,40777450.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,rewarded,40577452.0,40777450.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,lose,5757314.0,5957316.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,win,5757314.0,5957316.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,7557336.0,7757340.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,7557336.0,7757340.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,8657352.0,8857357.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,8657352.0,8857357.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,9657364.0,9857364.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,9657364.0,9857364.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,11557385.0,11757387.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,11557385.0,11757387.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,lose,13057403.0,13257406.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,win,13057403.0,13257406.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,15157432.0,15357432.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,15157432.0,15357432.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,16157442.0,16357446.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,16157442.0,16357446.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,lose,17757464.0,17957463.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,win,17757464.0,17957463.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,19057477.0,19257482.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,19057477.0,19257482.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,20357499.0,20557498.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,20357499.0,20557498.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,21357506.0,21557508.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,21357506.0,21557508.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,24657546.0,24857549.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,24657546.0,24857549.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,26257566.0,26457568.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,26257566.0,26457568.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,27657586.0,27857586.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,27657586.0,27857586.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,lose,29857611.0,30057613.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,win,29857611.0,30057613.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,win,31057628.0,31257628.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,lose,31057628.0,31257628.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,37057700.0,37257702.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,37057700.0,37257702.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,38257717.0,38457717.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,38257717.0,38457717.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,omission,39357731.0,39557731.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,omission,39357731.0,39557731.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,40657750.0,40857748.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,40657750.0,40857748.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,41757758.0,41957761.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,41757758.0,41957761.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,42757774.0,42957773.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,42757774.0,42957773.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,43757783.0,43957788.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,43757783.0,43957788.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,45857810.0,46057815.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,45857810.0,46057815.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,omission,48257839.0,48457842.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,omission,48257839.0,48457842.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,50657872.0,50857874.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,50657872.0,50857874.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,52857897.0,53057899.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,52857897.0,53057899.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,54557918.0,54757920.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,54557918.0,54757920.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,56957950.0,57157950.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,56957950.0,57157950.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,omission,58157965.0,58357967.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,omission,58157965.0,58357967.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,59457978.0,59657981.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,59457978.0,59657981.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,60657993.0,60857996.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,60657993.0,60857996.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,62158012.0,62358014.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,62158012.0,62358014.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,omission,64158037.0,64358039.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,omission,64158037.0,64358039.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,66058063.0,66258068.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,66058063.0,66258068.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.1,20230620_114347_standard_comp_to_omission_D4_subj_1-1,rewarded,67058073.0,67258075.0
20230620_114347_standard_comp_to_omission_D4_subj_1-2_and_1-1,1.2,20230620_114347_standard_comp_to_omission_D4_subj_1-2,rewarded,67058073.0,67258075.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,lose,2488068.0,2688073.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,win,2488068.0,2688073.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,4888097.0,5088100.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,4888097.0,5088100.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,7188129.0,7388133.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,7188129.0,7388133.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,8988148.0,9188153.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,8988148.0,9188153.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,10088165.0,10288164.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,10088165.0,10288164.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,11088174.0,11288179.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,11088174.0,11288179.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,12988197.0,13188202.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,12988197.0,13188202.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,14488216.0,14688218.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,14488216.0,14688218.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,16588241.0,16788244.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,16588241.0,16788244.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,17588256.0,17788258.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,17588256.0,17788258.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,19188275.0,19388278.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,19188275.0,19388278.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,lose,20488289.0,20688291.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,win,20488289.0,20688291.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,21788307.0,21988309.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,21788307.0,21988309.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,22788319.0,22988319.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,22788319.0,22988319.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,24188334.0,24388338.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,24188334.0,24388338.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,26088357.0,26288361.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,26088357.0,26288361.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,27688381.0,27888378.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,27688381.0,27888378.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,29088396.0,29288398.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,29088396.0,29288398.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,31288420.0,31488422.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,31288420.0,31488422.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,win,32488435.0,32688437.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,lose,32488435.0,32688437.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,38488510.0,38688512.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,rewarded,38488510.0,38688512.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,omission,39688527.0,39888524.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,omission,39688527.0,39888524.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,40788535.0,40988538.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,rewarded,40788535.0,40988538.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,42088553.0,42288553.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,rewarded,42088553.0,42288553.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,43188564.0,43388567.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,rewarded,43188564.0,43388567.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,44188576.0,44388581.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.4,20230621_111240_standard_comp_to_omission_D5_subj_1-4,rewarded,44188576.0,44388581.0
20230621_111240_standard_comp_to_omission_D5_subj_1-4_and_1-2,1.2,20230621_111240_standard_comp_to_omission_D5_subj_1-2,rewarded,45188591.0,45388591.0
